id,comName,sciName,howMany,locName,locId,lat,lng,obsDt
URN:CornellLabOfOrnithology:EBIRD:OBS2208797429,House Sparrow,Passer domesticus,4,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,01/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2208796298,House Sparrow,Passer domesticus,4,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,01/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2211848460,House Sparrow,Passer domesticus,20,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,02/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2211826665,House Sparrow,Passer domesticus,20,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,02/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2245505919,Iberian Gray Shrike,Lanius meridionalis,1,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,15/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2230828291,Iberian Gray Shrike,Lanius meridionalis,2,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,08/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2228408270,Iberian Gray Shrike,Lanius meridionalis,2,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,08/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2211826649,Kentish Plover,Anarhynchus alexandrinus,12,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,02/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2208796326,Kentish Plover,Anarhynchus alexandrinus,1,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,01/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2232808102,Kentish Plover,Anarhynchus alexandrinus,3,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,09/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2266546099,Kentish Plover,Anarhynchus alexandrinus,10,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,23/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2208797457,Kentish Plover,Anarhynchus alexandrinus,1,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,01/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2228408275,Kentish Plover,Anarhynchus alexandrinus,5,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,08/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2211848444,Kentish Plover,Anarhynchus alexandrinus,12,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,02/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2230828296,Kentish Plover,Anarhynchus alexandrinus,5,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,08/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2228411581,Little Owl,Athene noctua,1,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,08/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2230828302,Little Owl,Athene noctua,1,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,08/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2211826671,Little Tern,Sternula albifrons,1,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,02/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2245230868,Little Tern,Sternula albifrons,1,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,15/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2208797447,Little Tern,Sternula albifrons,2,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,01/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2208796316,Little Tern,Sternula albifrons,2,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,01/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2266546087,Little Tern,Sternula albifrons,1,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,23/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2211848466,Little Tern,Sternula albifrons,1,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,02/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2245230880,Mediterranean Gull,Ichthyaetus melanocephalus,2,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,15/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2232808109,Mediterranean Gull,Ichthyaetus melanocephalus,1,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,09/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2245230861,Mistle Thrush,Turdus viscivorus,1,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,15/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2266546084,Monk Parakeet,Myiopsitta monachus,4,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,23/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2245230875,Monk Parakeet,Myiopsitta monachus,8,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,15/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2208797435,Northern Wheatear,Oenanthe oenanthe,1,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,01/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2208796304,Northern Wheatear,Oenanthe oenanthe,1,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,01/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2245230862,Pallid Swift,Apus pallidus,1,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,15/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2266546103,Pallid Swift,Apus pallidus,2,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,23/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2208796309,Pallid Swift,Apus pallidus,15,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,01/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2208797440,Pallid Swift,Apus pallidus,15,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,01/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2211848464,Pied Avocet,Recurvirostra avosetta,9,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,02/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2266546096,Pied Avocet,Recurvirostra avosetta,1,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,23/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2245230879,Pied Avocet,Recurvirostra avosetta,4,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,15/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2230828295,Pied Avocet,Recurvirostra avosetta,4,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,08/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2211826669,Pied Avocet,Recurvirostra avosetta,9,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,02/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2228408274,Pied Avocet,Recurvirostra avosetta,4,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,08/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2208797434,Pied Avocet,Recurvirostra avosetta,7,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,01/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2208796303,Pied Avocet,Recurvirostra avosetta,7,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,01/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2266546086,Red-legged Partridge,Alectoris rufa,4,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,23/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2213181407,Red-legged Partridge,Alectoris rufa,1,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,02/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2213612801,Red-necked Nightjar,Caprimulgus ruficollis,1,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,02/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2210576833,Red-necked Nightjar,Caprimulgus ruficollis,1,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,01/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2211851922,Red-necked Nightjar,Caprimulgus ruficollis,1,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,01/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2219363025,Red-necked Nightjar,Caprimulgus ruficollis,1,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,05/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2219387876,Red-necked Nightjar,Caprimulgus ruficollis,1,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,05/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2213667627,Red-necked Nightjar,Caprimulgus ruficollis,1,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,02/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2245230881,Red-rumped Swallow,Cecropis daurica,4,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,15/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2208796310,Red-rumped Swallow,Cecropis daurica,1,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,01/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2211826660,Red-rumped Swallow,Cecropis daurica,1,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,02/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2211848455,Red-rumped Swallow,Cecropis daurica,1,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,02/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2208797441,Red-rumped Swallow,Cecropis daurica,1,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,01/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2211918476,Rock Pigeon,Columba livia,4,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,02/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2211915201,Rock Pigeon,Columba livia,4,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,02/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2208797437,Rock Pigeon,Columba livia,8,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,01/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2266546097,Rock Pigeon,Columba livia,2,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,23/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2208796306,Rock Pigeon,Columba livia,8,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,01/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2211826648,Ruddy Turnstone,Arenaria interpres,1,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,02/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2211848443,Ruddy Turnstone,Arenaria interpres,1,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,02/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2211848448,Sardinian Warbler,Curruca melanocephala,3,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,02/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2266546095,Sardinian Warbler,Curruca melanocephala,7,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,23/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2208796323,Sardinian Warbler,Curruca melanocephala,12,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,01/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2208797454,Sardinian Warbler,Curruca melanocephala,12,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,01/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2245230859,Sardinian Warbler,Curruca melanocephala,1,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,15/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2211826653,Sardinian Warbler,Curruca melanocephala,3,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,02/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2208797442,Slender-billed Gull,Chroicocephalus genei,100,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,01/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2230828304,Slender-billed Gull,Chroicocephalus genei,12,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,08/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2208796311,Slender-billed Gull,Chroicocephalus genei,100,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,01/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2245230866,Slender-billed Gull,Chroicocephalus genei,86,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,15/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2211848465,Slender-billed Gull,Chroicocephalus genei,200,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,02/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2211826670,Slender-billed Gull,Chroicocephalus genei,200,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,02/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2266546098,Slender-billed Gull,Chroicocephalus genei,60,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,23/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2228411583,Slender-billed Gull,Chroicocephalus genei,12,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,08/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2208797449,Spotted Flycatcher,Muscicapa striata,11,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,01/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2266546080,Spotted Flycatcher,Muscicapa striata,2,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,23/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2208796318,Spotted Flycatcher,Muscicapa striata,11,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,01/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2213181397,Spotted Flycatcher,Muscicapa striata,2,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,02/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2245230863,Spotted Flycatcher,Muscicapa striata,1,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,15/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2208797458,Spotless Starling,Sturnus unicolor,15,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,01/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2211848468,Spotless Starling,Sturnus unicolor,50,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,02/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2211826673,Spotless Starling,Sturnus unicolor,50,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,02/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2245230870,Spotless Starling,Sturnus unicolor,5,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,15/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2208796327,Spotless Starling,Sturnus unicolor,15,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,01/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2266546094,Spotless Starling,Sturnus unicolor,8,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,23/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2232808104,Spotless Starling,Sturnus unicolor,5,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,09/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2211826659,Thekla's Lark,Galerida theklae,1,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,02/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2208796299,Thekla's Lark,Galerida theklae,6,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,01/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2211848454,Thekla's Lark,Galerida theklae,1,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,02/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2208797430,Thekla's Lark,Galerida theklae,6,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,01/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2213181404,White Wagtail,Motacilla alba,1,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,02/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2208796317,Woodchat Shrike,Lanius senator,1,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,01/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2208797448,Woodchat Shrike,Lanius senator,1,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,01/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2211826658,Yellow-legged Gull,Larus michahellis,11,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,02/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2230828307,Yellow-legged Gull,Larus michahellis,2,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,08/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2228411586,Yellow-legged Gull,Larus michahellis,2,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,08/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2266546081,Yellow-legged Gull,Larus michahellis,10,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,23/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2211848453,Yellow-legged Gull,Larus michahellis,11,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,02/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2208796315,Yellow-legged Gull,Larus michahellis,15,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,01/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2208797446,Yellow-legged Gull,Larus michahellis,15,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,01/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2232808099,Yellow-legged Gull,Larus michahellis,4,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,09/06/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2287173339,Barn Swallow,Hirundo rustica,3,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,02/07/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2287173329,Black-winged Stilt,Himantopus himantopus,3,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,02/07/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2287173327,Western House-Martin,Delichon urbicum,2,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,02/07/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2287173334,Common Shelduck,Tadorna tadorna,3,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,02/07/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2287173326,Common Swift,Apus apus,5,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,02/07/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2287173341,Common Wood-Pigeon,Columba palumbus,2,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,02/07/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2287173337,Eurasian Blackbird,Turdus merula,1,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,02/07/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2287173345,European Goldfinch,Carduelis carduelis,3,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,02/07/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2287173335,Eurasian Kestrel,Falco tinnunculus,1,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,02/07/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2287173346,Greater Flamingo,Phoenicopterus roseus,10,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,02/07/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2287173331,Iberian Gray Shrike,Lanius meridionalis,1,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,02/07/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2287173330,Kentish Plover,Anarhynchus alexandrinus,1,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,02/07/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2287173338,Mediterranean Gull,Ichthyaetus melanocephalus,1,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,02/07/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2287173342,Montagu's Harrier,Circus pygargus,1,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,02/07/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2287173333,Monk Parakeet,Myiopsitta monachus,2,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,02/07/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2287173344,Spotless Starling,Sturnus unicolor,2,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,02/07/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2287173328,Whimbrel,Numenius phaeopus,1,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,02/07/2024
URN:CornellLabOfOrnithology:EBIRD:OBS2287173332,Woodchat Shrike,Lanius senator,1,Laguna de La Mata PNat--Centro de Interpretacion,L6177434,38.0258502,-0.6665611,02/07/2024
